"id","installation_id","device_id","temperature","humidity","number_people","measured_at","tvoc","co2"
1041364,3,9,"27","57",-4,"2025-01-21 18:40:15","0","0"
1041362,3,9,"27","56",-4,"2025-01-21 18:40:00","0","0"
1041360,3,9,"27","56",-4,"2025-01-21 18:39:45","0","0"
1041358,3,9,"27","56",-5,"2025-01-21 18:39:30","0","0"
1041356,3,9,"27","56",-4,"2025-01-21 18:39:15","0","0"
1041354,3,9,"27","56",-4,"2025-01-21 18:39:00","0","0"
