"id","installation_id","device_id","temperature","humidity","number_people","measured_at","tvoc","co2"
1041342,3,9,"26.9","57",-4,"2025-01-21 18:37:30","0","0"
1041340,3,9,"26.9","56",-4,"2025-01-21 18:37:15","0","0"
1041338,3,9,"26.9","56",-4,"2025-01-21 18:37:00","0","0"
1041336,3,9,"26.9","55",-3,"2025-01-21 18:36:45","0","0"
1041334,3,9,"26.9","55",-4,"2025-01-21 18:36:30","0","0"
1041332,3,9,"26.8","56",-4,"2025-01-21 18:36:15","0","0"
1041330,3,9,"26.9","56",-4,"2025-01-21 18:36:00","0","0"
