"id","installation_id","device_id","temperature","humidity","number_people","measured_at","tvoc","co2"
1052020,10,28,"26.2","65",16,"2025-01-22 17:39:15","0","0"
1052019,10,28,"26.2","64",16,"2025-01-22 17:39:00","0","0"
1052018,10,28,"25.9","63",16,"2025-01-22 17:38:45","0","0"
1052017,10,28,"26","64",16,"2025-01-22 17:38:30","0","0"
